Node #	x (correct)	y (correct)	z (correct)	xy (correct)	yz (correct)	xz (correct)
11651	 0.61254E-09	 0.58849E-09	-1.8643E-09	 0.63043E-11	-1.0536E-10	-8.1721E-10
11651	 0.62432E-09	 0.60591E-09	-1.9133E-09	 0.48261E-11	-6.3799E-11	-4.9485E-10
11653	 0.51810E-09	 0.45938E-09	-1.4945E-09	 0.15664E-10	-1.8639E-10	-1.4245E-09
11653	 0.52513E-09	 0.47732E-09	-1.5399E-09	 0.12755E-10	-1.4128E-10	-1.0785E-09
11654	 0.50328E-09	 0.34483E-09	-1.2338E-09	 0.42936E-10	-3.3808E-10	-2.5443E-09
11654	 0.49878E-09	 0.36589E-09	-1.2746E-09	 0.36012E-10	-2.8938E-10	-2.1772E-09
11655	 0.55359E-09	 0.24094E-09	-1.0599E-09	 0.85250E-10	-4.6853E-10	-3.4999E-09
11655	 0.53324E-09	 0.26701E-09	-1.0959E-09	 0.72595E-10	-4.1922E-10	-3.1315E-09
11656	 0.65788E-09	 0.14530E-09	-9.5669E-10	 0.13855E-09	-5.7484E-10	-4.3256E-09
11656	 0.62087E-09	 0.17616E-09	-9.8673E-10	 0.12020E-09	-5.2422E-10	-3.9448E-09
11657	 0.80312E-09	 0.56309E-10	-9.0836E-10	 0.19821E-09	-6.5726E-10	-5.0333E-09
11657	 0.75809E-09	 0.87210E-10	-9.3057E-10	 0.17803E-09	-6.0554E-10	-4.6374E-09
11658	 0.98301E-09	-0.28408E-10	-9.033E-10	 0.26509E-09	-7.2526E-10	-5.6261E-09
11658	 0.94688E-09	-0.59401E-11	-9.1609E-10	 0.24971E-09	-6.7228E-10	-5.2152E-09
11659	 0.26097E-08	-0.75780E-09	-9.3185E-10	 0.89079E-09	-8.7098E-10	-6.724E-09
11659	 0.28080E-08	-0.84601E-09	-9.3681E-10	 0.96684E-09	-8.1691E-10	-6.3062E-09
11660	 0.17355E-07	-0.74638E-08	-9.7123E-10	 0.67014E-08	-1.6996E-09	-1.2859E-08
11660	 0.17855E-07	-0.76904E-08	-9.7484E-10	 0.68964E-08	-1.6498E-09	-1.2481E-08
11661	 0.47738E-07	-0.21130E-07	-1.3712E-09	 0.18684E-07	-3.2218E-09	-2.4184E-08
11661	 0.48007E-07	-0.21251E-07	-1.3747E-09	 0.18790E-07	-3.1785E-09	-2.386E-08
11662	 0.86694E-07	-0.38609E-07	-2.0332E-09	 0.33655E-07	-5.0052E-09	-3.7915E-08
11662	 0.85974E-07	-0.38291E-07	-2.009E-09	 0.33377E-07	-4.958E-09	-3.7558E-08
11663	 0.13800E-06	-0.61602E-07	-3.0732E-09	 0.52590E-07	-7.3644E-09	-5.6847E-08
11663	 0.13554E-06	-0.60494E-07	-3.0391E-09	 0.51652E-07	-7.2925E-09	-5.6293E-08
11664	 0.20787E-06	-0.92853E-07	-4.5616E-09	 0.78769E-07	-1.0962E-08	-8.5108E-08
11664	 0.20394E-06	-0.91089E-07	-4.4951E-09	 0.77278E-07	-1.0852E-08	-8.4256E-08
11665	 0.30433E-06	-0.13586E-06	-6.6002E-09	 0.11711E-06	-1.6841E-08	-1.2878E-07
11665	 0.30149E-06	-0.13461E-06	-6.5062E-09	 0.11603E-06	-1.6665E-08	-1.2743E-07
11666	 0.44048E-06	-0.19669E-06	-9.0251E-09	 0.17245E-06	-2.6222E-08	-1.9722E-07
11666	 0.44131E-06	-0.19710E-06	-8.9382E-09	 0.17279E-06	-2.6067E-08	-1.9605E-07
11667	 0.64452E-06	-0.28798E-06	-1.2789E-08	 0.25252E-06	-4.0826E-08	-3.0699E-07
11667	 0.63381E-06	-0.28319E-06	-1.2571E-08	 0.24834E-06	-4.0817E-08	-3.0692E-07
11668	 0.94980E-06	-0.42568E-06	-1.6658E-08	 0.36838E-06	-6.4848E-08	-4.9294E-07
11668	 0.89877E-06	-0.40254E-06	-1.6326E-08	 0.34856E-06	-6.3423E-08	-4.8208E-07
11669	 0.13043E-05	-0.58593E-06	-2.0305E-08	 0.50344E-06	-1.0462E-07	-7.9934E-07
11669	 0.13636E-05	-0.61280E-06	-2.0785E-08	 0.52640E-06	-1.0169E-07	-7.7696E-07
11670	 0.17376E-05	-0.78197E-06	-2.3386E-08	 0.67605E-06	-1.6467E-07	-1.2485E-06
11670	 0.21046E-05	-0.95002E-06	-2.2027E-08	 0.81990E-06	-1.7771E-07	-1.3472E-06
11671	 0.33546E-05	-0.15171E-05	-2.6966E-08	 0.13216E-05	-2.8103E-07	-2.1101E-06
11671	 0.21693E-05	-0.98386E-06	-1.1741E-08	 0.85347E-06	-2.9899E-07	-2.2457E-06
11672	 0.65682E-05	-0.30001E-05	8.7838E-09	 0.25825E-05	-5.893E-07	-4.4447E-06
11672	 0.11646E-05	-0.52579E-06	-1.1355E-08	 0.45842E-06	-3.5279E-07	-0.000002659
11673	 0.89066E-05	-0.41426E-05	1.6404E-07	 0.34694E-05	-9.7033E-07	-7.4282E-06
11673	 0.19279E-06	-0.49774E-07	-8.1929E-08	 0.65845E-07	-1.8865E-07	-0.000001438
11674	 0.93696E-05	-0.45038E-05	4.7876E-07	 0.36395E-05	-1.2596E-06	-9.7666E-06
11674	-0.15468E-06	 0.18005E-06	-2.3483E-07	-0.87820E-07	1.0308E-07	8.0107E-07
11675	 0.92409E-05	-0.46556E-05	9.3346E-07	 0.36624E-05	-0.00000154	-0.00001188
11675	-0.99012E-07	 0.26229E-06	-4.6605E-07	-0.95022E-07	3.7591E-07	2.8974E-06
11676	 0.89892E-05	-0.47990E-05	1.4982E-06	 0.37038E-05	-1.8328E-06	-0.000013879
11676	 0.63394E-07	 0.32895E-06	-7.6863E-07	-0.71026E-07	6.2295E-07	4.7158E-06
11677	 0.86820E-05	-0.49568E-05	2.1444E-06	 0.37055E-05	-2.1072E-06	-0.00001579
11677	 0.28735E-06	 0.39811E-06	-1.1368E-06	-0.30410E-07	8.3879E-07	6.2866E-06
11678	 0.82728E-05	-0.51053E-05	2.8599E-06	 0.36044E-05	-2.3317E-06	-0.000017623
11678	 0.62704E-06	 0.43611E-06	-1.5514E-06	 0.50002E-07	1.0082E-06	7.6214E-06
11679	 0.77045E-05	-0.52192E-05	3.6552E-06	 0.34398E-05	-2.5328E-06	-0.000019364
11679	 0.11245E-05	 0.41488E-06	-1.9936E-06	 0.18751E-06	1.1394E-06	8.7135E-06
11680	 0.70324E-05	-0.53078E-05	4.5078E-06	 0.33079E-05	-0.000002766	-0.000020987
11680	 0.17224E-05	 0.36229E-06	-2.4663E-06	 0.36463E-06	1.2579E-06	9.5494E-06
11681	 0.64057E-05	-0.54181E-05	5.3744E-06	 0.32720E-05	-3.0569E-06	-0.000022483
11681	 0.22932E-05	 0.35277E-06	-3.0026E-06	 0.53761E-06	1.3775E-06	0.00001014
11682	 0.59710E-05	-0.55967E-05	6.2068E-06	 0.33523E-05	-3.3911E-06	-0.000023865
11682	 0.27210E-05	 0.45881E-06	-3.6449E-06	 0.65479E-06	1.4943E-06	0.000010525
11683	 0.57914E-05	-0.58640E-05	6.9807E-06	 0.35246E-05	-3.7224E-06	-0.000025163
11683	 0.29695E-05	 0.71218E-06	-4.4285E-06	 0.67974E-06	1.5925E-06	0.000010771
11684	 0.58172E-05	-0.61968E-05	7.6883E-06	 0.37311E-05	-0.000004004	-0.000026393
11684	 0.30871E-05	 0.10729E-05	-5.3172E-06	 0.62158E-06	1.6576E-06	0.000010928
11685	 0.59402E-05	-0.65703E-05	8.3791E-06	 0.39201E-05	-4.2189E-06	-0.000027576
11685	 0.31537E-05	 0.14882E-05	-6.2762E-06	 0.51753E-06	1.6906E-06	0.000011045
11686	 0.60456E-05	-0.69545E-05	0.000009101	 0.40527E-05	-4.3725E-06	-0.000028718
11686	 0.32480E-05	 0.18974E-05	-7.2501E-06	 0.41639E-06	1.6971E-06	0.000011134
11687	 0.60568E-05	-0.73257E-05	9.8837E-06	 0.41346E-05	-0.000004501	-0.000029813
11687	 0.34187E-05	 0.22546E-05	-8.1865E-06	 0.35460E-06	1.6885E-06	0.000011166
11688	 0.59912E-05	-0.76808E-05	0.000010711	 0.42180E-05	-4.6528E-06	-0.000030855
11688	 0.36485E-05	 0.25710E-05	-9.0919E-06	 0.32724E-06	1.6807E-06	0.000011122
11689	 0.59289E-05	-0.80314E-05	0.000011533	 0.43393E-05	-4.8373E-06	-0.000031846
11689	 0.38873E-05	 0.28923E-05	-0.000010016	 0.30382E-06	1.6764E-06	0.000011006
11690	 0.59216E-05	-0.83838E-05	0.000012305	 0.44822E-05	-5.0185E-06	-0.000032786
11690	 0.41111E-05	 0.32403E-05	-0.000010984	 0.26697E-06	1.6636E-06	0.000010827
11691	 0.59492E-05	-0.87413E-05	0.00001305	 0.46114E-05	-0.000005165	-0.000033681
11691	 0.43318E-05	 0.35983E-05	-0.00001197	 0.22400E-06	1.6332E-06	0.000010595
11692	 0.59644E-05	-0.90981E-05	0.000013803	 0.47204E-05	-5.2871E-06	-0.000034526
11692	 0.45704E-05	 0.39364E-05	-0.000012931	 0.19218E-06	1.5884E-06	0.000010305
11693	 0.59591E-05	-0.94469E-05	0.00001456	 0.48294E-05	-5.4108E-06	-0.000035318
11693	 0.48309E-05	 0.42508E-05	-0.000013862	 0.17521E-06	1.5367E-06	9.9497E-06
11694	 0.59636E-05	-0.97872E-05	0.000015292	 0.49575E-05	-5.5461E-06	-0.000036054
11694	 0.50981E-05	 0.45580E-05	-0.000014783	 0.16336E-06	0.00000148	9.5252E-06
11695	 0.60177E-05	-0.10122E-04	0.000015967	 0.51169E-05	-5.6909E-06	-0.000036731
11695	 0.53539E-05	 0.48786E-05	-0.000015723	 0.14408E-06	1.4181E-06	9.0389E-06
11696	 0.61444E-05	-0.10447E-04	0.00001655	 0.52938E-05	-5.8223E-06	-0.000037341
11696	 0.55959E-05	 0.52197E-05	-0.000016694	 0.11349E-06	1.3469E-06	8.5032E-06
11697	 0.63159E-05	-0.10763E-04	0.000017066	 0.54559E-05	-5.9144E-06	-0.000037878
11697	 0.58385E-05	 0.55597E-05	-0.000017662	 0.82675E-07	1.2635E-06	7.9321E-06
11698	 0.64719E-05	-0.11063E-04	0.000017558	 0.55747E-05	-5.9598E-06	-0.000038332
11698	 0.61137E-05	 0.58580E-05	-0.000018573	 0.74956E-07	1.1667E-06	0.000007318
11699	 0.65426E-05	-0.11336E-04	0.000018068	 0.56246E-05	-5.9582E-06	-0.000038697
11699	 0.64618E-05	 0.60689E-05	-0.000019366	 0.11691E-06	1.0538E-06	6.6314E-06
11700	 0.64724E-05	-0.11576E-04	0.000018642	 0.56129E-05	-0.000005936	-0.000038966
11700	 0.68980E-05	 0.61564E-05	-0.00001998	 0.22368E-06	9.2335E-07	5.8231E-06
11701	 0.62870E-05	-0.11777E-04	0.00001925	 0.55878E-05	-5.9358E-06	-0.000039147
11701	 0.74066E-05	 0.61400E-05	-0.00002044	 0.38497E-06	7.7581E-07	4.8527E-06
11702	 0.60774E-05	-0.11933E-04	0.000019793	 0.55890E-05	-5.9676E-06	-0.000039221
11702	 0.79595E-05	 0.60678E-05	-0.000020822	 0.58029E-06	6.0222E-07	3.6701E-06
11703	 0.59392E-05	-0.12044E-04	0.000020175	 0.56351E-05	-0.000006016	-0.000039165
11703	 0.85227E-05	 0.59891E-05	-0.0000212	 0.78710E-06	3.9618E-07	2.2697E-06
11704	 0.59328E-05	-0.12113E-04	0.000020342	 0.57223E-05	-6.0526E-06	-0.000038955
11704	 0.90651E-05	 0.59361E-05	-0.000021611	 0.98518E-06	1.6056E-07	6.9857E-07
11705	 0.60436E-05	-0.12137E-04	0.000020292	 0.58041E-05	-6.0314E-06	-0.000038557
11705	 0.96027E-05	 0.58927E-05	-0.000022039	 0.11773E-05	-9.9226E-08	-1.0032E-06
11706	 0.61596E-05	-0.12102E-04	0.000020102	 0.58118E-05	-5.9175E-06	-0.000037928
11706	 0.10197E-04	 0.57798E-05	-0.000022374	 0.13984E-05	-3.7982E-07	-2.8423E-06
11707	 0.61377E-05	-0.11990E-04	0.00001987	 0.57070E-05	-5.7224E-06	-0.000037042
11707	 0.10920E-04	 0.55067E-05	-0.000022491	 0.16961E-05	-6.8249E-07	-4.8648E-06
11708	 0.58960E-05	-0.11775E-04	0.000019631	 0.55001E-05	-5.4858E-06	-0.000035882
11708	 0.11813E-04	 0.50247E-05	-0.000022325	 0.21040E-05	-1.0199E-06	-7.1557E-06
11709	 0.54563E-05	-0.11440E-04	0.000019333	 0.52303E-05	-0.000005239	-0.000034431
11709	 0.12875E-04	 0.43465E-05	-0.000021901	 0.26310E-05	-1.4138E-06	-9.8097E-06
11710	 0.48945E-05	-0.10972E-04	0.000018872	 0.49102E-05	-4.9697E-06	-0.000032657
11710	 0.14096E-04	 0.35123E-05	-0.000021292	 0.32649E-05	-1.8798E-06	-0.000012905
11711	 0.42377E-05	-0.10366E-04	0.000018207	 0.45256E-05	-0.00000465	-0.000030508
11711	 0.15472E-04	 0.25273E-05	-0.000020509	 0.39990E-05	-2.4258E-06	-0.000016499
11712	 0.34806E-05	-0.96064E-05	0.000017309	 0.40662E-05	-4.2684E-06	-0.000027928
11712	 0.17020E-04	 0.13831E-05	-0.00001955	 0.48439E-05	-3.0603E-06	-0.00002064
11713	 0.26162E-05	-0.86787E-05	0.000016155	 0.35273E-05	-3.8172E-06	-0.000024847
11713	 0.18761E-04	 0.73312E-07	-0.000018418	 0.58194E-05	-3.7986E-06	-0.000025378
11714	 0.16646E-05	-0.75707E-05	0.000014698	 0.29123E-05	-0.000003286	-0.000021182
11714	 0.20699E-04	-0.13912E-05	-0.000017137	 0.69487E-05	-4.6642E-06	-0.00003076
11715	 0.64118E-06	-0.62661E-05	0.000012886	 0.22040E-05	-2.6427E-06	-0.000016833
11715	 0.22853E-04	-0.30055E-05	-0.000015738	 0.82275E-05	-5.6587E-06	-0.000036818
11716	-0.59509E-06	-0.47144E-05	0.000010743	 0.13209E-05	-1.8461E-06	-0.000011702
11716	 0.25370E-04	-0.48526E-05	-0.0000142	 0.96310E-05	-6.7255E-06	-0.0000436
11717	-0.23897E-05	-0.28222E-05	8.4088E-06	 0.14702E-06	-8.9238E-07	-5.6668E-06
11717	 0.28531E-04	-0.71143E-05	-0.000012422	 0.11204E-04	-7.8197E-06	-0.000051259
11718	-0.49606E-05	-0.48535E-06	5.8751E-06	-0.13860E-05	1.8747E-07	0.000001326
11718	 0.32521E-04	-0.98949E-05	-0.000010335	 0.13192E-04	-9.0702E-06	-0.000059976
11719	-0.80882E-05	 0.22106E-05	3.0985E-06	-0.32688E-05	1.4359E-06	9.3122E-06
11719	 0.37192E-04	-0.13003E-04	-8.1342E-06	 0.15907E-04	-0.000010765	-0.000069863
11720	-0.11279E-04	 0.50722E-05	-1.3607E-08	-0.54502E-05	2.9834E-06	0.000018396
11720	 0.42170E-04	-0.16140E-04	-6.0508E-06	 0.19401E-04	-0.000013067	-0.00008089
11721	-0.14273E-04	 0.79576E-05	-3.4132E-06	-0.78170E-05	4.9143E-06	0.000028772
11721	 0.47254E-04	-0.19189E-04	-4.1758E-06	 0.23340E-04	-0.000015821	-0.000092957
11722	-0.17462E-04	 0.10952E-04	-6.8659E-06	-0.10309E-04	7.1379E-06	0.000040572
11722	 0.52826E-04	-0.22372E-04	-2.5164E-06	 0.27273E-04	-0.000018596	-0.00010594
11723	-0.21826E-04	 0.14374E-04	-0.000010067	-0.13160E-04	9.4981E-06	0.000053877
11723	 0.59762E-04	-0.26095E-04	-1.1337E-06	 0.31215E-04	-0.000021081	-0.00011975
11724	-0.28272E-04	 0.18500E-04	-0.000012754	-0.16853E-04	0.000011987	0.000068575
11724	 0.68836E-04	-0.30583E-04	-2.291E-07	 0.35825E-04	-0.00002343	-0.00013416
11725	-0.37182E-04	 0.23278E-04	-0.000014495	-0.21779E-04	0.000014677	0.000084047
11725	 0.80288E-04	-0.35768E-04	-6.2009E-08	 0.41796E-04	-0.000025948	-0.00014867
11726	-0.48634E-04	 0.28513E-04	-0.000014814	-0.27989E-04	0.00001745	0.000099301
11726	 0.94081E-04	-0.41504E-04	-8.8858E-07	 0.49182E-04	-0.000028557	-0.00016251
11727	-0.62843E-04	 0.34157E-04	-0.000013328	-0.35186E-04	0.000019854	0.00011298
11727	 0.11036E-03	-0.47787E-04	-2.9878E-06	 0.57376E-04	-0.000030695	-0.00017459
11728	-0.79956E-04	 0.40282E-04	-9.9718E-06	-0.43023E-04	0.000021388	0.00012329
11728	 0.12928E-03	-0.54684E-04	-6.4697E-06	 0.65847E-04	-0.000031836	-0.00018335
11729	-0.99412E-04	 0.46688E-04	-0.000004896	-0.51450E-04	0.000021915	0.00012839
11729	 0.15025E-03	-0.61953E-04	-0.000011211	 0.74740E-04	-0.000031977	-0.00018712
11730	-0.11978E-03	 0.52965E-04	1.2638E-06	-0.60543E-04	0.000021493	0.00012674
11730	 0.17178E-03	-0.69142E-04	-0.000016555	 0.84429E-04	-0.000031335	-0.00018449
11731	-0.13908E-03	 0.58657E-04	7.5164E-06	-0.69800E-04	0.000020067	0.00011779
11731	 0.19197E-03	-0.75717E-04	-0.000021727	 0.94463E-04	-0.000029899	-0.00017516
11732	-0.15547E-03	 0.63505E-04	0.000012718	-0.78072E-04	0.000017536	0.00010225
11732	 0.20916E-03	-0.81351E-04	-0.000025961	 0.10354E-03	-0.000027532	-0.00016007
11733	-0.16793E-03	 0.67513E-04	0.000016051	-0.84120E-04	0.00001402	0.000081932
11733	 0.22256E-03	-0.86053E-04	-0.000028684	 0.11020E-03	-0.000024267	-0.00014113
11734	-0.17645E-03	 0.70839E-04	0.000017253	-0.87408E-04	9.9691E-06	0.000059336
11734	 0.23217E-03	-0.90031E-04	-0.000029594	 0.11380E-03	-0.000020468	-0.00012067
11735	-0.18150E-03	 0.73542E-04	0.000016605	-0.88438E-04	0.000005961	0.000036847
11735	 0.23845E-03	-0.93393E-04	-0.000028806	 0.11496E-03	-0.000016683	-0.00010069
11736	-0.18368E-03	 0.75556E-04	0.000014656	-0.88316E-04	2.4178E-06	0.000016309
11736	 0.24192E-03	-0.96075E-04	-0.000026748	 0.11500E-03	-0.000013357	-0.000082596
11737	-0.18344E-03	 0.76753E-04	0.000011915	-0.88179E-04	-5.1873E-07	-1.2122E-06
11737	 0.24293E-03	-0.97812E-04	-0.000024085	 0.11532E-03	-0.000010686	-0.000067053
11738	-0.18088E-03	 0.76975E-04	8.7711E-06	-0.88408E-04	-2.9204E-06	-0.000015456
11738	 0.24162E-03	-0.98351E-04	-0.000021414	 0.11639E-03	-8.6356E-06	-0.000054194
11739	-0.17633E-03	 0.76292E-04	5.5593E-06	-0.88171E-04	-4.8911E-06	-0.000026756
11739	 0.23838E-03	-0.97804E-04	-0.000019077	 0.11715E-03	-7.0283E-06	-0.000043884
11740	-0.17088E-03	 0.75268E-04	0.000002451	-0.86200E-04	-6.4173E-06	-0.000035639
11740	 0.23424E-03	-0.96805E-04	-0.00001717	 0.11572E-03	-5.6984E-06	-0.00003594
11741	-0.16591E-03	 0.74453E-04	-2.6155E-07	-0.82397E-04	-7.4616E-06	-0.000042635
11741	 0.23053E-03	-0.96069E-04	-0.000015624	 0.11174E-03	-4.5857E-06	-0.000029994
11742	-0.16214E-03	 0.74010E-04	-0.000002511	-0.78469E-04	-8.1426E-06	-0.000048104
11742	 0.22794E-03	-0.95789E-04	-0.000014333	 0.10735E-03	-3.7075E-06	-0.000025457
11743	-0.15927E-03	 0.73691E-04	-4.3768E-06	-0.76123E-04	-8.6848E-06	-0.000052265
11743	 0.22609E-03	-0.95575E-04	-0.000013312	 0.10489E-03	-3.0515E-06	-0.000021734
11744	-0.15646E-03	 0.73122E-04	-0.000005959	-0.75514E-04	-9.2283E-06	-0.00005533
11744	 0.22406E-03	-0.94957E-04	-0.000012555	 0.10471E-03	-2.5495E-06	-0.000018444
11745	-0.15299E-03	 0.72086E-04	-0.000007359	-0.75527E-04	-0.000009755	-0.000057541
11745	 0.22122E-03	-0.93754E-04	-0.000012028	 0.10548E-03	-2.1298E-06	-0.000015478
11746	-0.14885E-03	 0.70686E-04	-8.5458E-06	-0.74751E-04	-0.000010148	-0.000059184
11746	 0.21768E-03	-0.92198E-04	-0.000011675	 0.10530E-03	-1.7408E-06	-0.000012837
11747	-0.14474E-03	 0.69342E-04	-0.000009587	-0.72701E-04	-0.000010312	-0.000060393
11747	 0.21415E-03	-0.90746E-04	-0.000011447	 0.10333E-03	-1.3809E-06	-0.000010602
11748	-0.14141E-03	 0.68374E-04	-0.00001049	-0.69934E-04	-0.000010268	-0.00006125
11748	 0.21140E-03	-0.89729E-04	-0.00001131	 0.10017E-03	-1.0527E-06	-8.6803E-06
11749	-0.13922E-03	 0.67885E-04	-0.000011254	-0.67355E-04	-0.000010109	-0.000061754
11749	 0.20974E-03	-0.89225E-04	-0.000011216	 0.97023E-04	-7.4754E-07	-6.8833E-06
11750	-0.13797E-03	 0.67726E-04	-0.000011949	-0.65868E-04	-9.9721E-06	-0.000061832
11750	 0.20888E-03	-0.88972E-04	-0.000011188	 0.95186E-04	-4.536E-07	-5.0413E-06
11751	-0.13670E-03	 0.67395E-04	-0.000012558	-0.65900E-04	-9.9855E-06	-0.000061476
11751	 0.20786E-03	-0.88450E-04	-0.000011184	 0.95491E-04	-1.4628E-07	-2.9943E-06
11752	-0.13427E-03	 0.66367E-04	-0.000013087	-0.66943E-04	-0.000010163	-0.000060734
11752	 0.20551E-03	-0.87135E-04	-0.000011181	 0.97476E-04	1.9628E-07	-7.2742E-07
11753	-0.12998E-03	 0.64417E-04	-0.000013562	-0.67721E-04	-0.000010391	-0.000059713
11753	 0.20116E-03	-0.84826E-04	-0.000011175	 0.99477E-04	5.744E-07	0.000001625
11754	-0.12379E-03	 0.61609E-04	-0.000013951	-0.67105E-04	-0.000010546	-0.000058571
11754	 0.19484E-03	-0.81696E-04	-0.000011127	 0.99953E-04	9.6647E-07	3.9122E-06
11755	-0.11622E-03	 0.58251E-04	-0.000014282	-0.64723E-04	-0.00001056	-0.00005742
11755	 0.18717E-03	-0.78098E-04	-0.00001105	 0.98266E-04	1.3328E-06	5.9878E-06
11756	-0.10805E-03	 0.54705E-04	-0.000014567	-0.60886E-04	-0.000010421	-0.000056326
11756	 0.17893E-03	-0.74408E-04	-0.000010952	 0.94628E-04	1.6408E-06	7.7697E-06
11757	-0.99890E-04	 0.51211E-04	-0.000014819	-0.56363E-04	-0.000010187	-0.000055297
11757	 0.17072E-03	-0.70838E-04	-0.000010843	 0.89967E-04	1.8831E-06	9.2531E-06
11758	-0.91989E-04	 0.47829E-04	-0.000015041	-0.51883E-04	-9.9431E-06	-0.000054312
11758	 0.16274E-03	-0.67388E-04	-0.000010723	 0.85263E-04	2.0749E-06	0.000010475
11759	-0.84263E-04	 0.44499E-04	-0.000015255	-0.47725E-04	-9.7407E-06	-0.000053337
11759	 0.15485E-03	-0.63943E-04	-0.000010602	 0.80969E-04	2.2332E-06	0.000011468
11760	-0.76457E-04	 0.41098E-04	-0.000015433	-0.43727E-04	-9.5832E-06	-0.000052376
11760	 0.14682E-03	-0.60416E-04	-0.000010463	 0.76970E-04	2.3704E-06	0.000012288
11761	-0.68506E-04	 0.37624E-04	-0.000015581	-0.39584E-04	-9.4198E-06	-0.000051441
11761	 0.13866E-03	-0.56843E-04	-0.00001031	 0.72800E-04	2.4794E-06	0.00001296
11762	-0.60686E-04	 0.34223E-04	-0.000015711	-0.35252E-04	-9.2025E-06	-0.000050534
11762	 0.13063E-03	-0.53376E-04	-0.000010151	 0.68221E-04	2.5472E-06	0.000013482
11763	-0.53257E-04	 0.31006E-04	-0.00001584	-0.31025E-04	-0.000008953	-0.000049637
11763	 0.12298E-03	-0.50099E-04	-9.9957E-06	 0.63602E-04	2.5822E-06	0.000013872
11764	-0.46166E-04	 0.27921E-04	-0.00001596	-0.27128E-04	-0.000008733	-0.000048727
11764	 0.11566E-03	-0.46935E-04	-9.8518E-06	 0.59415E-04	2.6108E-06	0.00001418
11765	-0.39125E-04	 0.24833E-04	-0.000016069	-0.23464E-04	-8.5688E-06	-0.000047785
11765	 0.10834E-03	-0.43735E-04	-9.7121E-06	 0.55678E-04	0.000002648	0.000014434
11766	-0.31926E-04	 0.21660E-04	-0.000016154	-0.19761E-04	-8.4235E-06	-0.000046818
11766	 0.10082E-03	-0.40435E-04	-0.000009559	 0.51971E-04	2.6853E-06	0.000014644
11767	-0.24582E-04	 0.18421E-04	-0.000016223	-0.15910E-04	-8.2581E-06	-0.000045838
11767	 0.93106E-04	-0.37067E-04	-9.3939E-06	 0.48025E-04	2.7087E-06	0.0000148
11768	-0.17210E-04	 0.15170E-04	-0.000016281	-0.11986E-04	-8.0677E-06	-0.000044848
11768	 0.85335E-04	-0.33692E-04	-0.000009223	 0.43897E-04	2.7168E-06	0.000014909
11769	-0.99164E-05	 0.11954E-04	-0.000016337	-0.80861E-05	-7.8578E-06	-0.00004385
11769	 0.77651E-04	-0.30359E-04	-9.0627E-06	 0.39716E-04	2.7133E-06	0.000014985
11770	-0.27474E-05	 0.87934E-05	-0.000016396	-0.42719E-05	-7.6481E-06	-0.000042835
11770	 0.70099E-04	-0.27074E-04	-8.9206E-06	 0.35630E-04	0.000002707	0.000015038
11771	 0.43441E-05	 0.56678E-05	-0.00001646	-0.52204E-06	-7.4506E-06	-0.000041796
11771	 0.62623E-04	-0.23807E-04	-8.7956E-06	 0.31668E-04	2.7034E-06	0.000015072
11772	 0.11449E-04	 0.25360E-05	-0.000016525	 0.32353E-05	-7.2619E-06	-0.000040733
11772	 0.55133E-04	-0.20520E-04	-8.6882E-06	 0.27748E-04	0.000002703	0.000015096
11773	 0.18640E-04	-0.63410E-06	-0.000016586	 0.70512E-05	-7.0759E-06	-0.000039651
11773	 0.47564E-04	-0.17190E-04	-0.000008597	 0.23799E-04	2.7054E-06	0.000015119
11774	 0.25888E-04	-0.38308E-05	-0.000016648	 0.10880E-04	-0.000006871	-0.000038555
11774	 0.39955E-04	-0.13840E-04	-8.5226E-06	 0.19766E-04	2.7012E-06	0.000015138
11775	 0.33023E-04	-0.69769E-05	-0.000016727	 0.14568E-04	-6.6326E-06	-0.000037447
11775	 0.32492E-04	-0.10551E-04	-8.4711E-06	 0.15731E-04	2.6827E-06	0.000015147
11776	 0.39895E-04	-0.99994E-05	-0.000016832	 0.18051E-04	-6.3853E-06	-0.000036324
11776	 0.25316E-04	-0.73700E-05	-8.4573E-06	 0.11860E-04	2.6595E-06	0.000015145
11777	 0.46597E-04	-0.12929E-04	-0.00001696	 0.21519E-04	-6.1713E-06	-0.000035182
11777	 0.18294E-04	-0.42334E-05	-8.4789E-06	 0.81569E-05	2.6516E-06	0.000015145
11778	 0.53443E-04	-0.15902E-04	-0.000017089	 0.25268E-04	-6.0058E-06	-0.000034022
11778	 0.11087E-04	-0.10023E-05	-8.5163E-06	 0.44038E-05	2.6674E-06	0.000015148
11779	 0.60712E-04	-0.19056E-04	-0.000017205	 0.29395E-04	-5.8574E-06	-0.000032854
11779	 0.34358E-05	 0.24168E-05	-8.5413E-06	 0.37205E-06	2.6925E-06	0.000015148
11780	 0.68476E-04	-0.22437E-04	-0.000017302	 0.33805E-04	-5.6947E-06	-0.00003169
11780	-0.47089E-05	 0.60424E-05	-8.5546E-06	-0.39996E-05	2.7123E-06	0.000015146
11781	 0.76675E-04	-0.26011E-04	-0.000017393	 0.38486E-04	-5.5249E-06	-0.000030536
11781	-0.13298E-04	 0.98596E-05	-8.5699E-06	-0.86838E-05	2.7309E-06	0.000015151
11782	 0.85380E-04	-0.29778E-04	-0.000017469	 0.43834E-04	-0.00000539	-0.00002939
11782	-0.22444E-04	 0.13903E-04	-8.5788E-06	-0.13853E-04	2.7684E-06	0.000015152
